address,balance,total_received,total_sent,n_tx,final_balance,unconfirmed_balance,final_n_tx,num_txrefs,total_confirmations,avg_tx_value,label,category
1PorSy4F9KReWCzuSkqaqip8tDdCvM9B28,0,1276469,1276469,4,0.0,0,4,4,1526819,638234.5,0,miner
bc1qydntupzckl7m09a5mvaqsh5wvhexkt0rrsfjth,0,4200,4200,2,0.0,0,2,2,253620,4200.0,1,suspicious
1L15W6b9vkxV81xW5HDtmMBycrdiettHEL,8460,10323281693707,10323281685247,109450,8460.0,0,109452,300,27245409,641419.49,1,suspicious
bc1q6agcny78pv3jv0qu07ggf9splm5ftnrhc7u5w7,0,2499985369,2499985369,2,0.0,0,2,2,270355,2499985369.0,1,suspicious
bc1qdf7vsht0vdujptd4dmdzxytunfe04xgakylaau,60000,60000,0,1,60000.0,0,1,1,132330,60000.0,1,suspicious
1MusKqjbk497v4Jf1bkgSpKb4aUhjzfoqA,19980,15609165,15589185,10,19980.0,0,10,14,1931319,2228453.5714285714,1,suspicious
1iEMKaPqMp6zWv47UcPVzh7xzJvFvvZgx,0,110000,110000,4,0.0,0,4,4,518848,55000.0,1,suspicious
bc1qrxeecc52dfktp4qw32fpfmgwzn99udk3chr7va,0,468011,468011,10,0.0,0,10,12,1597621,78001.83333333333,1,suspicious
3MW6XZidVKCp4c5DxKR5v3KV9s4U5tAqwR,25525702,27916247,2390545,28,25525702.0,0,28,28,3633297,1082385.4285714286,1,suspicious
1BQL3qBmL9JCT8BR9tihNx2y6vfHwCLt5s,0,278360057,278360057,41,0.0,0,41,80,10548149,6959001.425,1,suspicious
168Uz4zEheko81mAbjgHiKkNKMy2eTBqXt,0,30226072,30226072,20,0.0,0,20,28,3707662,2159005.1428571427,1,suspicious
1EndyMcQoXXgQJ8aZCb9wpUj68ZWZXwhx7,0,142019758,139519758,28,2500000.0,0,29,54,6987371,5259991.037037037,1,suspicious
bc1qdsy3zyh9ce7yg43mnhy376gasrhya79n6g3z3l,1070,5597357,5596287,11,1070.0,0,11,15,1987120,746242.9333333333,1,suspicious
bc1qu7cx7982lzjzc6pzxfkplqw2xhd02qc39jr6ta,0,14591196,14591196,10,0.0,0,10,10,1463686,2918239.2,1,suspicious
bc1q7tkpwp7z4sxkx276heg3985qgjggyuswrrkq6w,0,85879619,85879619,188,0.0,0,188,201,25575000,634951.0049751244,1,suspicious
1EsAL767aGu9pNrC7bWcaFCPFHAfxNgCnV,0,323062716,320416430,38,2646286.0,0,39,76,9880776,8501650.421052631,1,suspicious
1KxGCZByhj1mqexTjXvkuD7mksqv8aKtu,0,89165278,89165278,14,0.0,0,14,26,3503280,6858867.538461538,1,suspicious
13FkRtPo2p1GTzJ2nqoj7YSxKZVmZ5iW5M,0,184094269,184094269,69,0.0,0,69,138,18161629,2668032.884057971,1,suspicious
18M5hqoTwhuRyNHURGfe1GSBhBzBPCV4qZ,5000,1055529,1050529,3,5000.0,0,3,3,404003,702019.3333333334,1,suspicious
16SvdLpyKViWHwhvhPCeoFBGv4ZPxf9659,22866,37427069,37404203,13,22866.0,0,13,25,3286730,2993250.88,1,suspicious
bc1q65etwcj3cf6xeu7vdsxmc3atfrsvmcn5vf8lzf,0,4494791,4494791,2,0.0,0,2,2,262611,4494791.0,1,suspicious
bc1q0ehsnu26kjp3vkza2uzdqscutkhp69amu5rj78,739051750,1266785484562,1265863094254,3821,922390308.0,0,4282,200,2042419,548019899.035,1,suspicious
122SsT39EAauVg73AJdm6coYXXu9fK8Y6Q,10592,10592,0,2,10592.0,0,2,2,272337,5296.0,1,suspicious
bc1qtxja4xfc5nlqmvv2ycsfz6p4nnwgyy2hv76cfn,0,2123781,2123781,2,0.0,0,2,2,259340,2123781.0,1,suspicious
13UHGdWTA12vSP7j9irJgrpuNy2Eew9gtc,0,154721296,154721296,9,0.0,0,9,16,1979081,19340162.0,1,suspicious
bc1q88u2cju9352d7pne2xhpz26hzgrrkjvxpa2sn0,0,594101,594101,4,0.0,0,4,4,510617,297050.5,1,suspicious
bc1qa6hty7e5jgdxq0m93r0n8eqs0s5wgtf7ta3gxg,0,44229,44229,2,0.0,0,2,2,257737,44229.0,1,suspicious
bc1q7hmv5aedwuxzfuddxxwhzww4hmkn8l0j2fw8qm,0,60000000,60000000,3,0.0,0,3,4,505470,30000000.0,1,suspicious
bc1qwmfk8njf5d2spjmh6knkq3mzx59ehcyzm6hlwy,0,398040585,398040585,185,0.0,0,185,200,31549559,3240345.66,1,suspicious
bc1qr0pddpgxefpnx4tvgrejxsup2r0l0vgj2q3aa9,0,9030296,9030296,7,0.0,0,7,8,1062469,2257574.0,1,suspicious
1MhN7mpyQqdTaW6zY9hTZ7TZczzJKyHrxE,0,1784529285,1784529285,45,0.0,0,45,52,6309961,68635741.73076923,1,suspicious
bc1qfcq45tvrkmfp6apjvgvwm7zqwxd68998jtsqhp,0,2399453,2399453,2,0.0,0,2,2,262622,2399453.0,1,suspicious
bc1qfpymjqwuvsrx9v4rjrxnvlf6cv9wg5pf48u5y5,0,500245,500245,2,0.0,0,2,2,258316,500245.0,1,suspicious
bc1qywqurkp0amr9e47xgy5r6udcwh7pgv9mhwvznn,0,534170,534170,2,0.0,0,2,2,257852,534170.0,1,suspicious
bc1qmu4d92h0s2qytnd6cmpw0cq3uvyacgrxfw6fve,0,2500821,2500821,5,0.0,0,5,6,777689,833607.0,1,suspicious
bc1qqwcsag0tcs9pngamet2q7h43cygghepg9nm8pa,0,507114,507114,2,0.0,0,2,2,262978,507114.0,1,suspicious
bc1qmzx5sx70a4kz7k4qgzh883jyx4ax7n2x392vd6,0,423758402,423758402,95,0.0,0,95,106,15809072,7995441.547169811,1,suspicious
3HGxpx8STf5zLor9iAZjZojKrP3PoHU5wP,0,520358432,520358432,499,0.0,0,499,200,33484494,2660735.68,1,suspicious
bc1qgfef9nlwffftl6m5qet95yxa0x7arah0h580gs,0,45858128,45858128,21,0.0,0,21,22,2957015,4168920.727272727,1,suspicious
bc1q53k5hxvhnpxxacf4rjq95pnzc8hn6hzwecyhy9,0,7309774,7309774,6,0.0,0,6,6,791488,2436591.3333333335,1,suspicious
bc1qjj876ckm5q03l0x6c6kldzxj026epw3a8c7l8a,133872,8344491,8210619,18,133872.0,0,18,31,7129897,534035.8064516129,1,suspicious
bc1q6tru0m2v3uy889ngky4q6cvrm8r028g99yn0pe,4884929500,4884929500,0,1,4884929500.0,0,1,1,208898,4884929500.0,1,suspicious
134s4sGWJgSAwDyFMPrb8HnvduhZ5J23Xy,0,208421360,208275622,47,145738.0,0,48,92,11953212,4530899.130434782,1,suspicious
1B5XymUoDerPHA1gvQ4qKzaRLAjkQuBW7x,0,266324,266324,2,0.0,0,12,20,498253,1123901.5,1,suspicious
bc1qxgynsjs6w7ar5cepwvfdskrwhx2pv4av9lnzn8,0,867173,867173,4,0.0,0,4,4,524999,433586.5,1,suspicious
bc1qr4hsu3cd7s5vs502ls5cemsvju9qw5fms97gmh,0,2973093,2973093,2,0.0,0,2,2,261504,2973093.0,1,suspicious
1FmKjxWybWDuoD17pKvKaVH81gb5HGBpyP,0,14431755,14431755,3,0.0,0,3,4,485602,7215877.5,1,suspicious
1BbqZra2vqvKZKNqYbpbRBsEo45TqDQAoG,0,57630439,57630439,28,0.0,0,28,54,7061748,2134460.703703704,1,suspicious
1KphGNYGSUzbwPxTk5fQ5nKMwqHtVkkb4q,0,217881692,217881692,142,0.0,0,142,200,26276813,1550824.77,1,suspicious
bc1qpxucqg8flf7mpxwlu882gsxee2kx5hnkl3kw5a,0,421682795598,421682795598,19016,0.0,0,19016,200,26018573,67650131.91,1,suspicious
1BF3tKSxpz8iXQ2ccUJedhQ5S3Dj91bYHP,0,8665944,8665944,16,0.0,0,16,18,2677287,962882.6666666666,1,suspicious
15EcHEAQMtFqVrdDXWdg3Xpitn7uN3qgmE,0,19349585,19349585,6,0.0,0,6,10,1297726,3869917.0,1,suspicious
1GLjDRSRzqfZtXrFdnvC1KXEKpHNvakzSp,0,11686763,11686763,2,0.0,0,2,2,240324,11686763.0,1,suspicious
1YAR6opJCfDjBNdn5bV8b5Mcu84tv92fa,2266,21693331465,21693329199,10,2266.0,0,10,11,1446496,3944241878.5454545,1,suspicious
bc1q0g8hyvz64jya0pgtaltz97tz327ju28hqvsdf3,0,30949415,30883119,58,66296.0,0,65,118,11863218,549694.3389830509,1,suspicious
1A6hsBcVUZs72Hz7EwTLPASAwq6Z1qtJMb,0,603962405,603962405,1157,0.0,0,1159,300,37758760,382356.30666666664,1,suspicious
3JEk9g87E9CEnxNWk1foxyVW27YEAmqaWQ,1405640332,11175309550611,11169582364201,1668,5727186410.0,0,1789,200,6009378,576940845.5,1,suspicious
bc1qah7tz98jt96vmak58dfngfy2kfnq4t5h503ddu,0,172876987,172876987,429,0.0,0,451,201,18592339,402975.0298507463,1,suspicious
bc1qjljp3mf3y6wxas3se9jfnau35mwj68xj4ve3xa,0,1211299,1211299,14,0.0,0,14,16,2469852,151412.375,1,suspicious
bc1q386fgf8s5xvvqvv4zsukmntanyu2jwl3leuvk7,0,14224618,14224618,8,0.0,0,8,8,1063135,3556154.5,1,suspicious
bc1q7rppg4qzm4h3p8dgvtu63lxk6wzrna4lxsjlf5,0,640174898,640174898,4,0.0,0,4,4,556536,320087449.0,1,suspicious
bc1qkgvdzzlkd6mmyx5js6vn69jt7nn8085x3zgaha,0,75296208,75296208,597,0.0,0,597,300,39148500,125168.3,1,suspicious
bc1qdygwtd4z0cnu4lm9jnfq6lek0t4qqvn0slyd3m,0,17710997,17710997,10,0.0,0,10,10,1323548,3542199.4,1,suspicious
1JfLh2hiCYExsvQeSvJQeSrFJay9hh1bnt,180000,82009618,81829618,10,180000.0,0,10,17,2231202,9637602.11764706,1,suspicious
bc1qd4dlv557rdklhey7vfn86q37rmcr36vgay9ax8,0,203380211,203380211,95,0.0,0,95,110,14423541,3697822.018181818,1,suspicious
bc1qcwpsj2nxagh27yw9r4m5a459ja8mfa8z278c6d,0,192663549,192663549,243,0.0,0,246,200,26733724,760485.48,1,suspicious
1LipMCKKpW3pncQrxN5b9wC3yCYMM6YJuS,0,38560794,38524748,30,36046.0,0,31,58,7372052,1329682.551724138,1,suspicious
bc1q3t8tppcfgs67lpu5vkzlakpclcljsa56094ml4,0,1531925,1531925,2,0.0,0,2,2,262960,1531925.0,1,suspicious
3Fsxkx3GUszggLqS7FXX3SJCM7DB2WxhKd,0,626025,620000,3,6025.0,0,4,4,440031,313012.5,1,suspicious
14bHgeqQQErEesdqszVv4mD5ggxxeBZ6fG,13385610,13385610,0,6,13385610.0,0,6,6,787815,2230935.0,1,suspicious
bc1ql5sxutpkstwzg5g723jyuvj6w8ls63xc74f6xq,0,1209877,1209877,8,0.0,0,8,12,1830575,201646.16666666663,1,suspicious
bc1qdncvu8nz0a27d0y6v7f66vkuynehnvc82e9vs5,3945000000,3945000000,0,1,3945000000.0,0,1,1,208904,3945000000.0,1,suspicious
371w8RcT3YLxAdEjHSNoqHXLWK8UKZHdqa,24293180,24293180,0,11,24293180.0,0,11,11,1441688,2208470.909090909,1,suspicious
bc1qzfcx7y4rr7j0txwlhpqp4l8graktpjmtxkpv43,0,860244184,860244184,32,0.0,0,32,32,4265572,53765261.5,1,suspicious
13tyhUHYYTJvgApieeEzEQTeus2xT44Cth,0,27798491,27798491,270,0.0,0,270,200,23866662,236080.79,1,suspicious
3EsxHG2uNbbRUVHB34BTW4njiLVUhW43MH,0,129736726,129619936,307,116790.0,0,311,200,24238053,830522.43,1,suspicious
bc1pyawqvvz8r6zfljdh6rqdz7ak4q8z8q59fkpj2fmt00djacv4gzlqawh3v2,0,56215596,55684596,549,531000.0,0,554,217,21527213,106046.36866359448,1,suspicious
1KKxZY5eBR1WrKnxXgAY43CMup6Dmd91oi,15419,8491435,8491435,10,0.0,0,44,47,3890356,575348.8723404255,1,suspicious
3GMXnhNXBS8nw3xeNxQeSKjnsEXmoSFdKj,0,3985380,3985380,2,0.0,0,2,2,359874,3985380.0,1,suspicious
16rGyggURQvJw6RMwigDVzEGjjoCC5fZFP,0,11781649,11781649,3,0.0,0,3,4,481587,5890824.5,1,suspicious
13ieNCWQvvqa9jZxNd36PgdeEt9CGvihtf,0,166453171,166453171,14,0.0,0,14,14,2672357,23779024.42857143,1,suspicious
1CrQP2HS4QEyLvWKJgtbCDvEYF5RnQNtKw,0,180413796,180413796,26,0.0,0,26,26,4936169,13877984.307692308,1,suspicious
36H2moohEouaJ8RV6ymAmedghQD1EPkQaK,0,10524305,10524305,22,0.0,0,22,22,2769135,956755.0,1,suspicious
bc1qejf390q33tn2qzr79y8jdlflwqxk30vanplq5e,0,664514,664514,2,0.0,0,2,2,262880,664514.0,1,suspicious
bc1qy8kqfr5prxtjadg49s5kp3cy86fxm4n7zdn4p5,4799993180,4799993180,0,1,4799993180.0,0,1,1,217918,4799993180.0,1,suspicious
34ZREp18VjSNtK3S9cCx46pjCFRbKssoZs,10815,192932584,192921769,60,10815.0,0,60,106,14285594,3640135.405660378,1,suspicious
bc1qdydvumyme4egr2lsxak9dtg2k9892wgnchjpzv,0,15464743,15464743,54,0.0,0,54,70,10541949,441849.8,1,suspicious
37RWcSWVQL7NRz5EmLNeWXDsiGfqiGcYLF,0,17891220,11441787,69,6449433.0,0,97,98,10094999,377972.2653061224,1,suspicious
3D7oGtPCa3t66ZupRrxYzbJHq33sVCQxdQ,0,4665983,4577705,60,88278.0,0,62,64,8277910,145811.96875,1,suspicious
1PzXcLRk4vxxCzZmTvwQ4fR4s8w9pauAof,0,1581390090,1581390090,405,0.0,0,415,200,22234648,11876541.39,1,suspicious
14FhcbaCNUC1TeuZ2uR7J23yXkizR7zjCY,0,273815519,273815519,189,0.0,0,191,200,29495699,2737723.77,1,suspicious
36EcD4Lm3czu3gKkPWZZqne9zJ6PUvyTc8,0,309099779,309099779,202,0.0,0,202,200,32656024,3017733.08,1,suspicious
364nWn86GpXZZR4cLFq1hWb6gNtiuKFvi4,279020,219902275,219902275,122,0.0,0,132,132,15972480,3436079.6666666665,1,suspicious
bc1q9cefxjsr99ccnyfzr7gce2vlzq65rcxl5kgcn7,0,165820140,165820140,375,0.0,0,375,201,24303041,474434.5721393035,1,suspicious
35YkZtHAMW4MrizFpucGqUpXf4L5depd8u,0,426477373,426477373,738,0.0,0,738,200,29316968,1988609.615,1,suspicious
bc1qsenelhxk00qp0hr3tqvxeztqqr28texg8ca8rt,0,0,0,0,0.0,0,2,2,24484,11338.0,1,suspicious
bc1q7qq2l3qts8jjm7ysvvkevg8g7zzlhrgasw0wx8hwj6skyhewxxgsye0ngn,49653332,49653332,0,1,49653332.0,0,1,1,152575,49653332.0,1,suspicious
3KV8XxPvXY1UF6BaC9JDhMftUhjwk7YvqC,0,163415314,162397339,55,1017975.0,0,58,114,12409510,2867688.052631579,1,suspicious
12HXD1ycreZtcyoLYXFF5TBJES1qBA2k6S,0,500556669,500556669,22,0.0,0,30,44,4378876,22762558.045454547,1,suspicious
1FTWPuRWeYJzRBUrBVdVVgj8HrkkyH8MgM,0,111458037,111458037,18,0.0,0,18,34,4544767,6556355.117647059,1,suspicious
bc1q0lqfvqchhkadmglns4trxnaq343t3ngqcdep94,0,1798982245,1798982245,2,0.0,0,2,2,260754,1798982245.0,1,suspicious
36xsmTAbsjm7N9tjn4NotFTwzpckkkWPZS,0,701000000,701000000,4,0.0,0,4,4,524646,350500000.0,1,suspicious
bc1q3evjm8xttkayp39ey4pfedxr5335zsc5mhk0v9,1165619,1089000,0,1,1089000.0,0,3,6,595461,194269.83333333337,1,suspicious
12YotdrosJyuCXDZc4L6hFL2AnAGVpXx23,0,2079767230,2079767230,87,0.0,0,87,184,24349948,22606165.54347826,1,suspicious
13gLPLLKhwxvMJJDvwrqSRw3QrdDfgoqXX,0,76578611,76578611,25,0.0,0,25,48,6296903,3190775.4583333335,1,suspicious
18rYJLYn6xnwWmdX58ArUM2hGWwZPeTKrK,11024,161767285,161756261,19,11024.0,0,19,35,4579269,9243529.885714283,1,suspicious
1AFRg4yD4H2HyW6HC2fBzDcGZjFtJn76vm,0,152238410,152238410,36,0.0,0,36,70,9226782,4349668.857142857,1,suspicious
1SAk95M4H1xgBoYKzo37LcZhQQVYrVNDj,0,132055551,132055551,51,0.0,0,51,98,12839171,2695011.2448979593,1,suspicious
1CKKaTPzKtAw46b9zNY9UsvCJjcca2HAmp,0,1483609,1483609,8,0.0,0,8,14,1830398,211944.14285714287,1,suspicious
bc1q0c2hpw0n2etaaahgu6nv62a77jmxny64c3lefm,0,65623613,65623613,2,0.0,0,2,2,262328,65623613.0,1,suspicious
3PoDCEE2ciBgi49tCdQVYJL52PsRsTeowB,0,250403446,250403446,7,0.0,0,7,10,1309204,50080689.2,1,suspicious
bc1qz02hw07fvm0n2chwfguqzqjc655uxlqfall0j8,0,2498983807,2498983807,2,0.0,0,2,2,262324,2498983807.0,1,suspicious
bc1q0e96wsqvx8eqfnn7z78mu98vhdpv3c066j840d,0,48806754,48806754,65,0.0,0,65,88,11533930,1109244.4090909092,1,suspicious
147nQjFaZzHbm4VC8tjiNXXsZhnBmujA3b,0,24246219,24246219,12,0.0,0,12,22,2877266,2204201.727272727,1,suspicious
1FM8bDHDJ2yD21wdArprsf8pgy3fnrYQVa,0,130923465,130923465,28,0.0,0,28,28,3815174,9351676.07142857,1,suspicious
bc1qgnkquxmfqqvdxf546z35qwr2wmc34dy60eamcp,0,7255135,7255135,7,0.0,0,7,8,1047830,1813783.75,1,suspicious
17tGoapddYfeXDX3uU9BgoUBcD3VEaS6Tq,0,35892462,35892462,6,0.0,0,6,8,1055257,8973115.5,1,suspicious
bc1qvmanpfjnsfz2p9yrng90h45vskn8jqndpeva2v,0,55484070,55484070,10,0.0,0,10,10,1513541,11096814.0,1,suspicious
16CFryKmi3oezBuDm8KSzCr13JJbL1qQSD,0,1830280,1830280,2,0.0,0,2,2,261044,1830280.0,1,suspicious
bc1qre8jdw2azrg6tf49wmp652w00xltddxmpk98xp,47956,91502806,91264865,132,237941.0,0,138,200,24296367,811973.22,1,suspicious
3CYUgLD15XoNm59bdqzRERuVqgd1q2V4VK,149302,129926866,129926866,248,0.0,0,250,206,32770419,530791.6262135922,1,suspicious
3JLFyKy14Xi5nSGSm8KiWsUXznRiESgwEP,0,8853049873,8853049873,10932,0.0,0,11096,200,12761357,427940.915,1,suspicious
bc1qurltgsurlusqzz60lx08jjrwukxnz9r9kkrwsa,0,103080706,103080706,187,0.0,0,187,200,30940462,926120.64,1,suspicious
bc1qu2nug62tlxax2jxe9xetr5plzjya7utf2xtt6l,0,96542296,96542296,202,0.0,0,202,200,26242815,826886.105,1,suspicious
3CYgnEwDe8BraNUYp1ZFQLr4RcZM8ASUNc,0,95238,89396,3,5842.0,0,4,4,390772,47619.0,1,suspicious
bc1qgedqatg2dttaearrmqc4mr56jzeukrftv40ene,0,101950617,101950617,331,0.0,0,335,200,18553147,397726.735,1,suspicious
3EcDbxFvybK3cPazAntDN3vki2vKYmd99N,0,90642694,90642694,365,0.0,0,365,219,30098222,348598.0228310502,1,suspicious
bc1q6y9ydysekj0v0l6fpcx7e4tt6fs3kjvu6td0e6,14361,20504321,20489960,99,14361.0,0,99,195,23416667,210227.08205128205,1,suspicious
374C5JpCpWW9BffA42YPZ349ueypXXLXZa,0,318861589,318861589,449,0.0,0,449,200,29144044,1598081.48,1,suspicious
bc1qpnlftmtsr2c0gg0kcyzhkk6v35xffnzq6dyv4h,0,13218775,13218775,54,0.0,0,54,60,8060882,440625.8333333333,1,suspicious
bc1qdzw8dy9dwy8d308shw67znl93585zdamw3qvhd,0,22165668,22165668,70,0.0,0,70,80,11071763,554141.7,1,suspicious
1GwaVJAdZHQEJFdD1tpDw4KvYas1XAJyic,0,34977162,34977162,36,0.0,0,36,68,8078017,1028740.0588235294,1,suspicious
bc1qhhtnf3x5g5cdwqjxspcux46uueqck2u2t9laed,0,53993429,53993429,64,0.0,0,64,70,8948972,1542669.4,1,suspicious
1CYYS3R6CKD43nCxFbqvEvjr3VUScKswBw,17760687408,354032247419,336271560011,17,17760687408.0,0,17,30,6755792,23010126914.333332,1,suspicious
bc1qnccgvqq2k48z427wgt7244n9nlkqpvpf452jpg,7751,232703,224952,2,7751.0,0,2,3,385628,152551.66666666666,1,suspicious
bc1qz9e8cfqghfh2g0vjk50ksqjwq8cky90ts5huvm,0,33703759,33703759,2,0.0,0,2,2,262584,33703759.0,1,suspicious
1CXemMvQ5invPEnYkptLb2K2FiJDwRtCUB,0,8000000,8000000,2,0.0,0,2,2,239053,8000000.0,1,suspicious
153hfb2zJFwvC5nrYSe3Qb4dDN2gnS27fp,0,64797874,64796699,316,1175.0,0,347,200,18104608,233014.715,1,suspicious
bc1qltfkkusyqxht8geju4zfrxppe2frxsdla4jede,0,8758954,8758954,65,0.0,0,65,66,9342486,265422.8484848485,1,suspicious
bc1qlk39na0xqw7r9g8jtfwypdjyq55u2hpqas2psc,4550000000,4550000000,0,1,4550000000.0,0,1,1,208906,4550000000.0,1,suspicious
bc1qwpvwry04zur6a8zrny32rm8q9rx5se57yr3xk6,0,2749982390,2749982390,4,0.0,0,4,6,968078,916660796.6666666,1,suspicious
bc1qqxp0xlafpjunlaw2ne7q0nmkwlhzxpfe367kfs,0,2484950576,2484950576,3,0.0,0,3,4,655185,1242475288.0,1,suspicious
391JWagRNARWSvvPkTZuFRVHpLz2XtbwaM,0,12698983,12698983,82,0.0,0,82,112,14171225,226767.55357142855,1,suspicious
1P6HPA21f7MQbDwjeh1D72WY8HdxkDcUz3,0,2114285,2114285,2,0.0,0,2,2,260208,2114285.0,1,suspicious
1Cit5uqTzoN5YRYcQHRAeLf5rNENwjXLcQ,0,5423423,5423423,5,0.0,0,5,8,1035663,1355855.75,1,suspicious
1AsRkzQSorZAc66fdXof9NHTNJdU4T8nC8,0,11068652,11068652,3,0.0,0,3,4,481303,5534326.0,1,suspicious
15EQJQgxKg91YtuASGgJMoMZMsxEudJqvy,0,33123047,33123047,11,0.0,0,11,18,2351184,3680338.555555555,1,suspicious
bc1q8fxz3vf05vzy64u872khfcmwpec7gmsvq76fc7,0,3047016,3047016,2,0.0,0,2,2,259963,3047016.0,1,suspicious
bc1qun85qdlx8dy0e9fpjatwvlrgfgue6g0w9kcaha,0,26213348,26213348,48,0.0,0,48,62,9092260,845591.8709677419,1,suspicious
1HYaFynWWUnBxaoNxeKxeecm18qAhtseLc,0,122353629,122353629,152,0.0,0,152,158,22433008,1548780.1139240507,1,suspicious
1JfGYet19mJCQi5MPkD4wsitXxAohkKASE,0,945697272,945697272,531,0.0,0,531,200,33295887,2428591.765,1,suspicious
bc1qpgnmasn4yqeaulczzzp0nkuyypw0tsykklummz,0,2402531,2402531,2,0.0,0,2,2,262538,2402531.0,1,suspicious
1Nv6kdmHWdzvHUUNdgq9HvUH65gb2GEL7w,0,2595257946,2595257946,1544,0.0,0,1566,200,17423804,1538382.155,1,suspicious
1MUs2XWprYLhnnRo2B7ywmDQ63wnHWWekr,0,386075006,386075006,257,0.0,0,273,200,22020049,2687657.71,1,suspicious
1EFxhjJh2WnJtQaoB6A7Nh6LwJoGYnUr66,0,1766607453,1766607453,1615,0.0,0,1615,200,26098986,1481097.47,1,suspicious
1Q1ERLiwDiNJmxa9pZjfUGwsCJe6uLA2NF,0,8346658,8346658,17,0.0,0,17,32,4177926,521666.125,1,suspicious
1DQgHHCWDrPHU1z5yWMJFQs8ofMk1Hmiys,0,694546,694546,4,0.0,0,4,6,772624,231515.33333333337,1,suspicious
bc1q3ms0km0n69k6fympjmzsrj5faps4t677v503ye,0,6929015,6929015,2,0.0,0,2,2,216095,6929015.0,1,suspicious
15Dn3Jaf9NmFZVMiZfr8WWnFFXqRDdAv22,0,314048572,314048572,66,0.0,0,66,130,16963164,4831516.492307693,1,suspicious
33MjwkdgLgwCV3wEceSzZ2PE1rJrnUUtad,0,353658905,353523285,2056,135620.0,0,2058,200,17700643,154311.4,1,suspicious
16P9FSNErQHG9CJaW4vJShCsVUbAhMSqYR,0,15049,15049,2,0.0,0,2,2,262064,15049.0,1,suspicious
1LQXhM2CFyrVjG98xBq5Vs5eQ5stszGVPT,39994,82342763,80911368,202,1431395.0,0,598,200,2902841,45758.775,1,suspicious
3LbcCiuc6uHEg7MkBdGZuHVEqKKUjeshH1,6205215,93212942,74827955,955,18384987.0,0,1032,200,12473342,136283.21,1,suspicious
bc1q3u8wvz7pa9fj4jwsykqct6jjnewcwf7wxhvd9j,0,2603850,2603850,32,0.0,0,42,44,6165188,184992.36363636365,1,suspicious
bc1q5qekq27h4ltckw3n2a9p870ljvyyeu4c05ydc3,0,113086266,113086266,177,0.0,0,203,200,17714218,991470.2,1,suspicious
12qNM2LYTjE5UqdbP3azPFBbUYoGTpSjDh,0,80085027,80085027,15,0.0,0,15,28,3597655,5720359.071428572,1,suspicious
1hsjYKnfNmsoXeRaPqPHdqFuezRHtFQS9,0,422279401,415370315,164,6909086.0,0,190,200,18863428,4533826.82,1,suspicious
bc1q0t4s4s76wuw4plrj9y0290tnyd3y0hfs6nx489,0,315668289,315668289,304,0.0,0,304,200,25532793,1352408.675,1,suspicious
bc1q89crna07uq6cyfncxjv46pdfs0c93rgu4y9jyv,0,4200,4200,2,0.0,0,2,2,253658,4200.0,1,suspicious
38cVR7Uuh1rcCz9WKAY3kiJTTtbwCuHjPB,0,10293333,10293333,4,0.0,0,4,4,523800,5146666.5,1,suspicious
1KBZb9wwAvc3co3gD3nmUS47epLESTkZBm,0,5719606,5719606,13,0.0,0,13,22,2875690,519964.1818181818,1,suspicious
1Cr1K3Hyuwvf7uPV3kH2w6WyEm6T6bWrLY,0,26564908,26564908,7,0.0,0,7,10,1310170,5312981.6,1,suspicious
bc1q9fj72v02s9ec2rlf0g7fg87snsz5ttxqstnh9w,15135,15135,0,1,15135.0,0,1,1,130326,15135.0,1,suspicious
14TMdvQ1XZhAkaucfRTwSF61qnRYHLAkvd,0,193543399,193543399,77,0.0,0,77,152,19828922,2546623.6710526315,1,suspicious
12uHbqAdtMXAhTuwNTeb1StsGWu8zMCWZm,3664,33735689,33732025,19,3664.0,0,19,37,4808887,1823451.7297297297,1,suspicious
1DxELEJWdYBfptFx2voQ9rRfq3pyEsKEUv,0,161230571,161230571,243,0.0,0,243,200,30516928,1164296.725,1,suspicious
148tSFeMzmmwZymX77Z7p8UK2TbafhT2R4,0,34388054,34388054,87,0.0,0,87,112,16683991,614072.3928571428,1,suspicious
15SwhY6X28C3UcMWNHumuydBDcDpghfc52,0,95936,95936,2,0.0,0,2,2,257772,95936.0,1,suspicious
bc1q57xj35dah8hhpr4rk34cyxyu5lvjzxr2508k5f,6687533,6687533,0,9,6687533.0,0,9,9,1196902,743059.2222222222,1,suspicious
1M4wy5VoXHxVE8cKyTS9C7ViyhptPEEHP5,0,62788393,62788393,7,0.0,0,7,12,1617233,10464732.166666666,1,suspicious
1ALMqXdmqFzNxRMkfaWCWs34NhWkopg7k,0,35805063,35805063,22,0.0,0,22,28,3414855,2557504.5,1,suspicious
bc1q5e0xrsn9ygyadux7mg0tqp5dlmztj7zfhn3c3v,10069,65163101,65153032,178,10069.0,0,178,200,21464187,606168.41,1,suspicious
bc1qgc7epqfh755j33pudjckx399st8vk8dnksq2d2,0,2728165,2728165,6,0.0,0,6,6,815123,909388.3333333334,1,suspicious
bc1qw2z74f39e4qfksahkrf9jzgm5ts4gse579e5yc,0,80309,80309,2,0.0,0,2,2,248676,80309.0,1,suspicious
bc1qpqkzvxvvppp90nmql5t4yydyrqnrghp7nwnl5c,0,65131878,65131878,104,0.0,0,104,154,23311250,845868.5454545454,1,suspicious
bc1qsprr6dn20nj8mpukpcfh64l94kjcdgfrs7ht72,1780,226842,225062,4,1780.0,0,4,5,630278,90380.8,1,suspicious
